street_address,bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,interest_level
295 Park Ave S,10,10,10,10,10,10,10,10,10,10,10,10,10,10
295 Park Ave South,8,8,8,8,8,8,8,8,8,8,8,8,8,8
295 Park Ave. South,11,11,11,11,11,11,11,11,11,11,11,11,11,11
295 Park Avenue South,47,47,47,47,47,47,47,47,47,47,47,47,47,47
295 Parkside Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295 Wadsworth Ave,2,2,2,2,2,2,2,2,2,2,2,2,2,2
295 Wadsworth Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295 w 150th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296 West 11th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2962 Decatur Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2962 Decatur Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
298 1st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298 MULBERRY ST,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298 Mulberry St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298 Mulberry Street,26,26,26,26,26,26,26,26,26,26,26,26,26,26
298 Nassau Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298 New York Avenue,2,2,2,2,2,2,2,2,2,2,2,2,2,2
298 mulberry ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299  Hart Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299 East 11th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
299 East 8th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299 Hart Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299 Putnam Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299 Tenth Ave #4c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299 Tenth Avenue,4,4,4,4,4,4,4,4,4,4,4,4,4,4
299 Tenth Avenue NYC,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299 Vanderbilt Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 Clinton,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 East 115th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 Hanover Square,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 Mitchell Place,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3 Peter Cooper Road,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 Union Sq South,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3 W 103 St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3 W 103 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 W 103rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 W 36th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3 West 103rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3 West 108th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30  Cheever Place,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30  Washington St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30  Washington Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Bradhurst Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Charlton Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 Cheever Place,12,12,12,12,12,12,12,12,12,12,12,12,12,12
30 Christopher,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Christopher #2j,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Christopher Street,15,15,15,15,15,15,15,15,15,15,15,15,15,15
30 Claver Place,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30 Columbia Place,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30 E 12th,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 East 38th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 East 95th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 East End Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30 Edgecombe Ave,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 Fayette Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Garrison Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Greenwich Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Grove Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Grove Street brooklyn ny ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Lincoln Plaza,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Linden Blvd,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Main Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Newport Parkway,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Park Ave,7,7,7,7,7,7,7,7,7,7,7,7,7,7
30 Park Ave.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 Park Avenue,10,10,10,10,10,10,10,10,10,10,10,10,10,10
30 Park Avenue 2F,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Park Ter E #5H,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Park Terrace East,11,11,11,11,11,11,11,11,11,11,11,11,11,11
30 Park Terrace East 3C,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Park Terrace East ,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 River Court,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 River Rd.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 Seaman Avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Seventh Ave South,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 W 18 St.,21,21,21,21,21,21,21,21,21,21,21,21,21,21
30 W 18 Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
30 W 18th St.,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30 W 61st St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 W 63 St.,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30 W 63 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 W 63rd St.,9,9,9,9,9,9,9,9,9,9,9,9,9,9
30 WASHINGTON ST,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Washington St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Washington St.,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30 Washington Street,25,25,25,25,25,25,25,25,25,25,25,25,25,25
30 Waterside,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 Waterside Plaza,20,20,20,20,20,20,20,20,20,20,20,20,20,20
30 West 18th Street,38,38,38,38,38,38,38,38,38,38,38,38,38,38
30 West 63RD Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 West 63rd St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30 West 63rd Street,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"30 West 63rd Street  New York, NY 10023",1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 West Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30 charlton street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 columbia place,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 mulberry,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30 w 18th ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-06 29th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-06 44th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30-11 30th Avenue,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30-15  Vernon Boulevard,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30-15 33rd street, astoria",1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-15 49th Street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"30-18 43rd Street, Astoria, NY 11103",1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-18 81 st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-20 49,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-22 12th St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30-26 31st St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30-40 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-44 29th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30-44 32nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-50 21st St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-50 21st street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-52 34th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-63 29st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-67 44th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"30-68 37th street, astoria",1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-68 45th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-69 Hobart ST,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-69 Hobart St Apt 6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-80 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-86  32nd St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30-86 32nd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-88 23rd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-89 31st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-95 29th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30-95 29th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30-99 47th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 10th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 2nd Avenue,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 Bleecker St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 23rd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 2nd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 33 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 34 St.,11,11,11,11,11,11,11,11,11,11,11,11,11,11
300 E 34 Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 E 34th St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
300 E 34th St.,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"300 E 35th St,",1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 39th St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 E 39th St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 E 3rd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 46 St.,10,10,10,10,10,10,10,10,10,10,10,10,10,10
300 E 46 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 46th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 46th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 49,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 49 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 51 St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 51 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 E 51 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 51st St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 51st St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 56th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 56th St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
300 E 57 St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 57th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 75 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 E 75 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 75 st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 75th St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 E 75th St.,19,19,19,19,19,19,19,19,19,19,19,19,19,19
300 E 79th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E 83 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E 93rd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E. 34th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 E. 75th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 E.34th St. #33H,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 23rd Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
300 East 2nd Street NYC,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 33rd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 East 34,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 34th Street,50,50,50,50,50,50,50,50,50,50,50,50,50,50
300 East 38th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 East 39TH Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
300 East 39th Street,32,32,32,32,32,32,32,32,32,32,32,32,32,32
300 East 40th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 46th Street,15,15,15,15,15,15,15,15,15,15,15,15,15,15
300 East 4th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 51ST Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 51st Street,8,8,8,8,8,8,8,8,8,8,8,8,8,8
300 East 56th Street,13,13,13,13,13,13,13,13,13,13,13,13,13,13
300 East 56th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 57th Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
300 East 75TH Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 East 75th Street,38,38,38,38,38,38,38,38,38,38,38,38,38,38
300 East 83rd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 East 85th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 East 86th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East 92nd Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
300 East 93rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 East Third Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 Fort Washington Ave ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 Fort Washington Ave.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 Fort Washington Avenue,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 MERCER Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 Mercer St,6,6,6,6,6,6,6,6,6,6,6,6,6,6
300 Mercer St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 Mercer Street,14,14,14,14,14,14,14,14,14,14,14,14,14,14
300 North End Avenue,6,6,6,6,6,6,6,6,6,6,6,6,6,6
300 Rector Place,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 South 3rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 Thompkins Ave,4,4,4,4,4,4,4,4,4,4,4,4,4,4
300 W 12th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 W 55 St,3,3,3,3,3,3,3,3,3,3,3,3,3,3
300 W 55 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 W 55th St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300 W 55th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 W. 12th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 West 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 West 55th Street,11,11,11,11,11,11,11,11,11,11,11,11,11,11
300 hopper St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300 tompkins avenue,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3000 Ocean Parkway,2,2,2,2,2,2,2,2,2,2,2,2,2,2
300East 61st street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 10th Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 10th ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 E 38,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 E 38 Street,12,12,12,12,12,12,12,12,12,12,12,12,12,12
301 E 38th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"301 E 38th St,",2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 E 47 St.,25,25,25,25,25,25,25,25,25,25,25,25,25,25
301 E 47 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 E 47th St,18,18,18,18,18,18,18,18,18,18,18,18,18,18
301 E 47th St.,9,9,9,9,9,9,9,9,9,9,9,9,9,9
301 E 49 St.,12,12,12,12,12,12,12,12,12,12,12,12,12,12
301 E 50th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 E 69th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 E 73 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 E 73 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 E 73rd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 E 79,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 110th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 38th Street,18,18,18,18,18,18,18,18,18,18,18,18,18,18
301 East 38th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 47th Street,67,67,67,67,67,67,67,67,67,67,67,67,67,67
301 East 49th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
301 East 50th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 60th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 63rd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 66th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 71st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 East 79th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
301 East 82nd Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 East 89th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 Elizabeth,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 Elizabeth St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 Elizabeth Street,18,18,18,18,18,18,18,18,18,18,18,18,18,18
301 Sullivan Place,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 Tenth Avenue,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 W 17 Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
301 W 45 St.,9,9,9,9,9,9,9,9,9,9,9,9,9,9
301 W 45 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 W 53 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 W 53 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 West 112th Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
301 West 130th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
301 West 151st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 West 17th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 West 45th Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
301 West 53rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
301 West 57th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 West Broadway,2,2,2,2,2,2,2,2,2,2,2,2,2,2
301 east 38th streeet,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 east 69th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 tenth ave ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301 w 151st,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3010 Grand concourse,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3015 Avenue D,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302 E 19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302 E 19 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302 E 83 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302 E 90 Street,16,16,16,16,16,16,16,16,16,16,16,16,16,16
302 East 19th #2c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302 East 83rd Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
302 Mott st,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302 W 114 St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
302 W 114th St,9,9,9,9,9,9,9,9,9,9,9,9,9,9
302 W 114th Street,10,10,10,10,10,10,10,10,10,10,10,10,10,10
302 W 76th Street ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302 WEST 114TH ST,2,2,2,2,2,2,2,2,2,2,2,2,2,2
302 West 114th Street,28,28,28,28,28,28,28,28,28,28,28,28,28,28
302 e 90,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3026 31st St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303  Broome St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 10 Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 10TH AVE ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 10th Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 10th Ave ,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 10th Ave.,9,9,9,9,9,9,9,9,9,9,9,9,9,9
303 10th Avenue,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303 Broome Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 Douglas St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 Douglass Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 E 5th,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303 E 81st St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 E 81st St.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303 E 83 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
303 E 83 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 E 83rd St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
303 E 90th St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 East 10th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 East 43rd Street,7,7,7,7,7,7,7,7,7,7,7,7,7,7
303 East 81st Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
303 East 83RD Street,4,4,4,4,4,4,4,4,4,4,4,4,4,4
303 East 83rd Street,15,15,15,15,15,15,15,15,15,15,15,15,15,15
303 East 84th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 East 90th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303 President Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 South 4th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 Tenth Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
303 Troy Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 W 106,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 W 106 Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
303 W 106th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 W 114th St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303 West 106th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 West 114th,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303 West 114th Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
303 West 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303 tenth ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3030 Middletown Rd.,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3030 Middletown Road,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3034 Kingsbridge Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
303a West 21st Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 E 20 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 E 20 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 E 20th,2,2,2,2,2,2,2,2,2,2,2,2,2,2
304 E 20th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 E 62 St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 E 62 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
304 E 62nd St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 E 77 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
304 E 83 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 E 90 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
304 E. 20th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 East 20th St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 East 62ND Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 East 62nd Street,15,15,15,15,15,15,15,15,15,15,15,15,15,15
304 East 77th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 East 92nd Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
304 Ellery Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
304 Mulberry Street,3,3,3,3,3,3,3,3,3,3,3,3,3,3
304 W 147 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 W 147th St #12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 W 92 St.,3,3,3,3,3,3,3,3,3,3,3,3,3,3
304 W 92 Street,2,2,2,2,2,2,2,2,2,2,2,2,2,2
304 W 92nd St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 W.147th St,4,4,4,4,4,4,4,4,4,4,4,4,4,4
304 West 102nd Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 West 107th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 West 117th Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 West 147th,6,6,6,6,6,6,6,6,6,6,6,6,6,6
304 West 147th Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
304 West 151st Street,5,5,5,5,5,5,5,5,5,5,5,5,5,5
304 West 21 Street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"304 West 76th Street, New York, NY 10023",1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 West 92nd Street,6,6,6,6,6,6,6,6,6,6,6,6,6,6
304 w 147th street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304 west 21 street,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3049 Crescent St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305 10th Ave.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305 Amsterdam Ave,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305 Amsterdam Ave #3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305 Amsterdam Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
305 Bergen St.,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305 Clarkson St,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305 Convent Avenue,3,3,3,3,3,3,3,3,3,3,3,3,3,3
305 E 72 St,2,2,2,2,2,2,2,2,2,2,2,2,2,2
305 E 86 St.,6,6,6,6,6,6,6,6,6,6,6,6,6,6
